,scenario_id,decision,other_action,action_likelihood,action_entropy,model_id,eval_technique,eval_top_p,eval_temperature,a1_action_likelihood
626,H_047,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
627,H_048,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
628,H_049,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
629,H_050,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
630,H_051,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
631,H_052,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
632,H_053,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
633,H_054,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
634,H_055,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
635,H_056,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
636,H_057,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
637,H_058,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
638,H_059,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
639,H_060,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
640,H_061,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
641,H_062,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
642,H_063,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
643,H_064,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
644,H_065,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
645,H_066,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
646,H_067,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
647,H_068,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
648,H_069,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
649,H_070,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
650,H_071,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
651,H_072,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
652,H_073,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
653,H_074,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
654,H_075,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
655,H_076,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
656,H_077,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
657,H_078,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
658,H_079,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
659,H_080,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
660,H_081,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
661,H_082,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
662,H_083,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
663,H_084,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
664,H_085,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
665,H_086,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
666,H_087,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
667,H_088,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
668,H_089,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
669,H_090,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
670,H_091,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
671,H_092,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
672,H_093,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
673,H_094,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
674,H_095,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
675,H_096,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
676,H_097,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
677,H_098,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
678,H_099,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
679,H_100,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
